all-strict	MjE2MHAgSEVWQyBSRU1VWCBVSEQgQmx1UmF5IERWIFA3IEF0bW9zIFRydWVIRCA3LjE=	4k,71,combo-dv-atmos-truehd,hevc,remux
epx-strict	MjE2MHAgSEVWQyBSRU1VWCBVSEQgQmx1UmF5IERWIFA3IEhEUjEwKyBIRFIxMCBITEcgU0RSIEF0bW9zIFRydWVIRCBFQUMzIEFBQyA3LjEgNS4xIDEwYml0IDhiaXQ=	10bit,4k,71,combo-dv-atmos-truehd,hevc,remux
all-strict	MjE2MHAgSEVWQyBSRU1VWCBVSEQgQmx1UmF5IERWIFA3IEhEUjEwKyBIRFIxMCBITEcgU0RSIEF0bW9zIFRydWVIRCBFQUMzIEFBQyA3LjEgNS4xIDEwYml0IDhiaXQ=	10bit,4k,71,combo-dv-atmos-truehd,hevc,remux
epx-strict	MjE2MHAgSEVWQyBEViBBdG1vcyBFQUMzIDUuMQ==	4k,51,combo-dv-atmos-ddplus,hevc
all-strict	MjE2MHAgSEVWQyBEViBBdG1vcyBFQUMzIDUuMQ==	4k,51,combo-dv-atmos-ddplus,hevc
epx-strict	MTA4MHAgQVZDIFdFQi1ETCBEViBBdG1vcw==	1080p,avc,combo-dv-atmos,web-dl
all-strict	MTA4MHAgQVZDIFdFQi1ETCBEViBBdG1vcw==	1080p,avc,combo-dv-atmos,web-dl
epx-strict	MjE2MHAgSEVWQyBEViBUcnVlSEQ=	4k,combo-dv-truehd,hevc
all-strict	MjE2MHAgSEVWQyBEViBUcnVlSEQ=	4k,combo-dv-truehd,hevc
epx-strict	MjE2MHAgSEVWQyBUcnVlSEQgQXRtb3M=	4k,combo-atmos-truehd,hevc
all-strict	MjE2MHAgSEVWQyBUcnVlSEQgQXRtb3M=	4k,combo-atmos-truehd,hevc
epx-strict	MTA4MHAgQVZDIEVBQzMgSk9D	1080p,avc,combo-atmos-ddplus
all-strict	MTA4MHAgQVZDIEVBQzMgSk9D	1080p,avc,combo-atmos-ddplus
epx-strict	MjE2MHAgSEVWQyBEVFM6WCBEVFMtSEQgTUE=	4k,combo-dtsx-dtshd,hevc
all-strict	MjE2MHAgSEVWQyBEVFM6WCBEVFMtSEQgTUE=	4k,combo-dtsx-dtshd,hevc
epx-strict	MjE2MHAgSEVWQyBEViBBdG1vcyBUcnVlSEQgRFRTOlggRFRTLUhEIE1B	4k,combo-dv-atmos-truehd,hevc
all-strict	MjE2MHAgSEVWQyBEViBBdG1vcyBUcnVlSEQgRFRTOlggRFRTLUhEIE1B	4k,combo-dv-atmos-truehd,hevc
epx-strict	MTA4MHAgQVZDIFdFQlJpcCBBQUMgMi4w	1080p,20,aac,avc,webrip
all-strict	MTA4MHAgQVZDIFdFQlJpcCBBQUMgMi4w	1080p,20,aac,avc,webrip
epx-strict	MTA4MHAgQVZDIFdFQi1ETCBXRUJSaXAgQUFD	1080p,aac,avc,web-dl
all-strict	MTA4MHAgQVZDIFdFQi1ETCBXRUJSaXAgQUFD	1080p,aac,avc,web-dl
epx-strict	MjE2MHAgSEVWQyBVSEQgQmx1UmF5IEFBQw==	4k,aac,hevc,uhd-bluray
all-strict	MjE2MHAgSEVWQyBVSEQgQmx1UmF5IEFBQw==	4k,aac,hevc,uhd-bluray
epx-strict	MTA4MHAgQVZDIEJsdVJheSBBQUM=	1080p,aac,avc,bluray
all-strict	MTA4MHAgQVZDIEJsdVJheSBBQUM=	1080p,aac,avc,bluray
epx-strict	MjE2MHAgSEVWQyBIRFIxMCsgSERSMTAgSExHIFNEUiBUcnVlSEQ=	4k,hdr10plus,hevc,truehd
all-strict	MjE2MHAgSEVWQyBIRFIxMCsgSERSMTAgSExHIFNEUiBUcnVlSEQ=	4k,hdr10plus,hevc,truehd
epx-strict	MjE2MHAgSEVWQyBEViBQNyBBQUM=	4k,aac,dolby-vision,hevc
all-strict	MjE2MHAgSEVWQyBEViBQNyBBQUM=	4k,aac,dv-p7,hevc
epx-strict	NDgwcCBYdmlEIE1QMw==	-
all-strict	NDgwcCBYdmlEIE1QMw==	480p,mp3,xvid
epx-strict	SEVWQyBPUFVT	hevc,opus
all-strict	SEVWQyBPUFVT	hevc,opus
epx-strict	MjE2MHAgSEVWQyBBQUMgQXVkaW86IGVuZyBzdWJ0aXRsZXM6IGpwbg==	4k,aac,hevc
all-strict	MjE2MHAgSEVWQyBBQUMgQXVkaW86IGVuZyBzdWJ0aXRsZXM6IGpwbg==	4k,aac,english,hevc
epx-strict	MjE2MHAgSEVWQyBUcnVlSEQgQUFDIEZMQUMgUENN	4k,hevc,truehd
all-strict	MjE2MHAgSEVWQyBUcnVlSEQgQUFDIEZMQUMgUENN	4k,hevc,truehd
epx-strict	MjE2MHAgSEVWQyBEVFMtSEQgTUEgRFRTLUhEIERUUw==	4k,dtshd,hevc
all-strict	MjE2MHAgSEVWQyBEVFMtSEQgTUEgRFRTLUhEIERUUw==	4k,dtshd,hevc
